bank_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_url	record_url	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	positive_confidence	morphology_proxy	terrain_context_proxy	proxy_tags	review_priority	review_reason	training_use	generated_at
pos-es-pba-11224	ES	Galicia	A Coruña	A Laracha	Erboedo (Santa María)	Parada, A	Castro de Erboedo/Os Castros/As Croas	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA-15041006	11224	GA15041006		-		-8.501596946665856	43.25261624128911	catalogue_point_wgs84	medium_official_name_or_type	croa_top_ring_hint	hilltop_or_ridge_proxy	croa_top_ring_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-11225	ES	Galicia	A Coruña	A Laracha	Torás (Santa María)	Portela, A	Castro de Gabenlle/Castro das Croas/Os Castros	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA-15041010	11225	GA15041010		-		-8.570941250206099	43.24384061857908	catalogue_point_wgs84	medium_official_name_or_type	croa_top_ring_hint	hilltop_or_ridge_proxy	croa_top_ring_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-11226	ES	Galicia	A Coruña	A Laracha	Vilaño (Santiago)	Montes Claros	Castro de Montesclaros/Os Castros	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA-15041008	11226	GA15041008		-		-8.60628862510531	43.24427675499775	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-11227	ES	Galicia	A Coruña	A Laracha	Soandres (San Pedro)	Revolta, A	Castro de Refoxo/Castro de Cerqueira	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA-15041014	11227	GA15041014		-		-8.44276477829718	43.23497491901351	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-11228	ES	Galicia	A Coruña	A Laracha	Cabovilaño (San Román)	Mouriños, Os	Castro de San Román	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA-15041002	11228	GA15041002		-		-8.628138291970124	43.25121318666424	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-11229	ES	Galicia	A Coruña	A Laracha	Soandres (San Pedro)	Santa Baia	Castro de Santa Baia	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA-15041013	11229	GA15041013		-		-8.472843300963262	43.23670082256985	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-11058	ES	Galicia	A Coruña	A Laracha	Soandres (San Pedro)	Revirente	Castro/Castro de Revirente	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA-15041015	11058	GA15041015		-		-8.514630997529311	43.22874852331912	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-12986	ES	Galicia	A Coruña	A Laracha	Soandres (San Pedro)	Coto, O	O Castriño/Castro de Condesuso	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA-15041011	12986	GA15041011		-		-8.48673415016122	43.24325228631604	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-12987	ES	Galicia	A Coruña	A Laracha	Coiro (San Xián)	Medoña, A	O Castro da Medoña	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	REF-15041009	12987	RE15041009		-		-8.538144933110619	43.250143907006105	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-13014	ES	Galicia	A Coruña	A Laracha	Lestón (San Martiño)	Castro, O	O Castro/O Retorno	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	REF-15041008	13014	RE15041008		-		-8.564318170829408	43.263943929305995	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-13015	ES	Galicia	A Coruña	A Laracha	Soandres (San Pedro)	Curros	O Castro/Os Castros	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	REF-15041006	13015	GA15041033		-		-8.480957113535824	43.238230275726416	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-13019	ES	Galicia	A Coruña	A Laracha	Cabovilaño (San Román)	Forxa, A	Os Castros/O Petón do Castro/Castro de Riotorto	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA-15041004	13019	GA15041004		-		-8.599982770595988	43.25882475082304	catalogue_point_wgs84	medium_official_name_or_type	valley_or_river_edge_hint	valley_or_river_edge_proxy	valley_or_river_edge_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-17047	ES	Galicia	A Coruña	A Pobra do Caramiñal	Posmarcos (Santo Isidro)	Pumadiño, O	A Croa do Castro/A Croa de Posmarcos	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	1	17047	GA15067001		-		-8.927476831000407	42.632896715738816	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy	coastal_promontory_hint;croa_top_ring_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-112	ES	Galicia	A Coruña	Abegondo	Vizoño (San Pedro)	Vilar, O	Castro Grande de Alcaiana	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA15001013	112	GA15001013	Asentamento fortificado/defensivo	-		-8.345982051278382	43.16169870893086	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-113	ES	Galicia	A Coruña	Abegondo	Vizoño (San Pedro)	Verdella, A	Castro Maior	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA15001017	113	GA15001017	Asentamento fortificado/defensivo	-		-8.32903332081917	43.17388309609089	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-81	ES	Galicia	A Coruña	Abegondo	Abegondo (Santaia)	Naranxo, O	Castro de Abegondo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA15001006	81	GA15001006	Asentamento fortificado/defensivo	-		-8.300987433201582	43.22297107482076	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-82	ES	Galicia	A Coruña	Abegondo	Cullergondo (Santa María)	Xuanzo	Castro de Areosa – Xuanzos	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA15001054	82	GA15001054	Asentamento fortificado/defensivo	-		-8.242703696347169	43.213442313547446	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-83	ES	Galicia	A Coruña	Abegondo	Sarandós (Santa María)	Bordelle	Castro de Bordelle	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA15001015	83	GA15001015	Asentamento fortificado/defensivo	-		-8.340073181755372	43.212370562343715	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-84	ES	Galicia	A Coruña	Abegondo	Abegondo (Santaia)	Raíña, A	Castro de Brea	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA15001021	84	GA15001021	Asentamento fortificado/defensivo	-		-8.291773753610116	43.23602522497881	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-85	ES	Galicia	A Coruña	Abegondo	Cerneda (San Salvador)	Garabatos	Castro de Cerneda	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA15001011	85	GA15001011	Asentamento fortificado/defensivo	-		-8.282987069599832	43.210226070287646	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-86	ES	Galicia	A Coruña	Abegondo	Cos (Santo Estevo)	Carballal, O	Castro de Cos	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA15001007	86	GA15001007	Asentamento fortificado/defensivo	-		-8.248397505176746	43.22999446682632	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-87	ES	Galicia	A Coruña	Abegondo	Leiro (Santaia)	Soutelos	Castro de Leiro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA15001010	87	GA15001010	Asentamento fortificado/defensivo	-		-8.273664731322656	43.195966813311294	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-88	ES	Galicia	A Coruña	Abegondo	Mabegondo (San Tirso)	Castro de Vilamarín, O	Castro de Mabegondo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA15001004	88	GA15001004	Asentamento fortificado/defensivo	-		-8.284151015434443	43.241218495262885	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-89	ES	Galicia	A Coruña	Abegondo	Meangos (Santiago)	Cima de Vila	Castro de Meangos	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA15001008	89	GA15001008	Asentamento fortificado/defensivo	-		-8.25824740032824	43.22811374800596	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-106	ES	Galicia	A Coruña	Abegondo	Orto (San Martiño)	Orto de Arriba	Castro de Orto	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA15001001	106	GA15001001	Asentamento fortificado/defensivo	-		-8.283761354530435	43.271318573393906	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-107	ES	Galicia	A Coruña	Abegondo	Presedo (Santa María)	Brandián	Castro de Presedo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA15001012	107	GA15001012	Asentamento fortificado/defensivo	-		-8.273105546769536	43.201600222563485	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
